0.0	1.0	430.0	253.0
0.0	2.0	539.0	310.0
0.0	3.0	289.0	151.0
0.0	4.0	108.0	260.0
0.0	5.0	650.0	274.0
0.0	6.0	671.0	233.0
0.0	7.0	649.0	100.0
0.0	8.0	669.0	134.0
0.0	9.0	682.0	329.0
0.0	10.0	51.0	347.0
0.0	11.0	42.0	331.0
0.0	12.0	23.0	330.0
0.0	13.0	10.0	309.0
0.0	14.0	544.0	398.0
0.0	15.0	515.0	387.0
0.0	16.0	486.0	399.0
0.0	21.0	465.0	64.0
0.0	22.0	443.0	20.0
0.0	25.0	521.0	539.0
0.0	213.0	209.0	472.0
0.0	214.0	188.0	471.0
0.0	215.0	222.0	427.0
0.0	216.0	202.0	419.0
0.0	217.0	365.0	197.0
0.0	218.0	176.0	155.0
0.0	219.0	347.0	136.0
0.0	220.0	390.0	174.0
0.0	273.0	713.0	316.0
0.0	409.0	537.0	190.0
10.0	1.0	447.8378378378378	256.2432432432432
10.0	2.0	556.6315789473684	309.4736842105263
10.0	3.0	302.2258064516129	168.09677419354838
10.0	4.0	116.75	264.6875
10.0	5.0	615.7692307692307	278.2307692307692
10.0	6.0	659.5714285714286	236.57142857142856
10.0	7.0	631.3333333333333	106.66666666666666
10.0	8.0	652.5483870967741	138.19354838709677
10.0	9.0	678.75	338.5
10.0	10.0	63.85714285714283	347.57142857142856
10.0	11.0	49.741935483870975	330.6774193548387
10.0	12.0	31.809523809523796	331.9047619047619
10.0	13.0	18.723404255319167	311.1276595744681
10.0	14.0	546.0	                                398.8695652173913
10.0	15.0	523.6206896551724	386.65517241379314
10.0	16.0	495.66666666666663	397.3333333333333
10.0	21.0	467.1428571428571	65.42857142857142
10.0	22.0	445.36842105263156	25.0
10.0	25.0	522.1111111111111	530.1111111111111
10.0	213.0	202.47826086956522	484.6086956521739
10.0	214.0	181.4375	480.6875
10.0	215.0	218.66666666666666	438.8181818181818
10.0	216.0	199.27272727272728	431.72727272727275
10.0	217.0	366.219512195122	                197.7317073170732
10.0	218.0	171.3125	                                156.875
10.0	219.0	346.76190476190476	137.34920634920636
10.0	220.0	388.84615384615387	174.23076923076923
10.0	273.0	710.3684210526316	322.6666666666667
10.0	409.0	533.551724137931	                184.13793103448276
20.0	1.0	465.6756756756757	259.4864864864865
20.0	2.0	574.2631578947369	308.9473684210526
20.0	3.0	315.4516129032258	185.19354838709677
20.0	4.0	125.5	269.375
20.0	5.0	581.5384615384615	282.46153846153845
20.0	6.0	648.1428571428571	240.14285714285714
20.0	7.0	613.6666666666667	113.33333333333334
20.0	8.0	636.0967741935484	142.38709677419354
20.0	9.0	675.5	348.0
20.0	10.0	76.71428571428572	348.14285714285717
20.0	11.0	57.48387096774195	330.35483870967744
20.0	12.0	40.61904761904759	333.8095238095238
20.0	13.0	27.446808510638277	313.25531914893617
20.0	14.0	548.0	399.7391304347826
20.0	15.0	532.2413793103449	386.3103448275862
20.0	16.0	505.33333333333337	395.6666666666667
20.0	21.0	469.2857142857143	66.85714285714286
20.0	22.0	447.7368421052631	30.0
20.0	23.0	50.529411764705856	169.1764705882353
20.0	25.0	522.3571428571429	519.7857142857142
20.0	213.0	195.95652173913044	497.2173913043478
20.0	214.0	174.875	490.375
20.0	215.0	215.33333333333334	450.6363636363636
20.0	216.0	196.54545454545453	444.45454545454544
20.0	217.0	367.4390243902439	198.46341463414635
20.0	218.0	166.625	158.75
20.0	219.0	346.5238095238095	138.6984126984127
20.0	220.0	387.6923076923077	174.46153846153845
20.0	273.0	707.7368421052631	329.3333333333333
20.0	409.0	530.1034482758621	178.27586206896552
30.0	1.0	483.51351351351354	262.72972972972974
30.0	2.0	591.8947368421052	308.42105263157896
30.0	3.0	328.6774193548387	202.29032258064515
30.0	4.0	134.25	274.0625
30.0	5.0	548.1111111111111	289.74074074074076
30.0	6.0	637.0	243.33333333333334
30.0	7.0	596.0	120.0
30.0	8.0	619.6451612903226	146.58064516129033
30.0	9.0	672.25	357.5
30.0	10.0	89.57142857142856	348.7142857142857
30.0	11.0	65.22580645161293	330.0322580645161
30.0	12.0	49.428571428571445	335.7142857142857
30.0	13.0	36.170212765957444	315.3829787234043
30.0	14.0	550.0	400.6086956521739
30.0	15.0	540.2647058823529	385.97058823529414
30.0	16.0	515.0	394.0
30.0	17.0	684.25	53.25
30.0	21.0	471.42857142857144	68.28571428571428
30.0	22.0	450.10526315789474	35.0
30.0	23.0	61.117647058823536	172.70588235294116
30.0	25.0	519.1428571428571	503.7142857142857
30.0	213.0	188.25	507.0
30.0	214.0	168.3125	500.0625
30.0	215.0	212.0	462.45454545454544
30.0	216.0	193.8181818181818	457.1818181818182
30.0	217.0	368.6585365853659	199.1951219512195
30.0	218.0	161.9375	160.625
30.0	219.0	346.2857142857143	140.04761904761904
30.0	220.0	386.53846153846155	174.69230769230768
30.0	273.0	705.1052631578948	336.0
30.0	409.0	526.16	172.6
40.0	1.0	501.9117647058823	266.5
40.0	2.0	610.2068965517242	307.86206896551727
40.0	3.0	342.09375	216.9375
40.0	4.0	136.53333333333333	275.0627450980392
40.0	5.0	515.8888888888889	301.5925925925926
40.0	6.0	627.0	245.0
40.0	7.0	579.9285714285714	131.07142857142858
40.0	8.0	603.0	151.2
40.0	9.0	669.0	367.0
40.0	10.0	102.3235294117647	351.05882352941177
40.0	11.0	74.74285714285713	328.45714285714286
40.0	12.0	58.23809523809524	337.6190476190476
40.0	13.0	44.89361702127661	317.51063829787233
40.0	14.0	552.0	401.47826086956525
40.0	15.0	542.9117647058823	385.6764705882353
40.0	16.0	518.8095238095239	396.6190476190476
40.0	17.0	651.3333333333333	68.66666666666666
40.0	18.0	686.8461538461538	157.6153846153846
40.0	21.0	473.57142857142856	69.71428571428572
40.0	22.0	452.4102564102564	39.512820512820525
40.0	23.0	71.70588235294116	176.23529411764707
40.0	25.0	515.9285714285714	487.6428571428571
40.0	213.0	180.03571428571428	515.5714285714286
40.0	214.0	159.7741935483871	508.19354838709677
40.0	215.0	206.03225806451613	474.1290322580645
40.0	216.0	188.70967741935485	467.0967741935484
40.0	217.0	369.8780487804878	199.9268292682927
40.0	218.0	153.0	161.72727272727275
40.0	219.0	346.04761904761904	141.3968253968254
40.0	220.0	385.38461538461536	174.9230769230769
40.0	273.0	702.4736842105262	342.6666666666667
40.0	409.0	517.76	168.6
50.0	1.0	521.6176470588235	271.5
50.0	2.0	631.2413793103449	307.17241379310343
50.0	3.0	355.53125	231.3125
50.0	4.0	137.2	275.1411764705882
50.0	5.0	483.66666666666663	313.44444444444446
50.0	6.0	617.0	246.66666666666666
50.0	7.0	563.8571428571429	142.14285714285714
50.0	8.0	586.3333333333334	155.86666666666667
50.0	9.0	667.448275862069	370.1034482758621
50.0	10.0	114.97058823529412	355.1764705882353
50.0	11.0	84.45714285714286	326.74285714285713
50.0	12.0	69.14285714285717	338.6857142857143
50.0	13.0	54.081081081081095	318.6756756756757
50.0	14.0	554.0	402.3478260869565
50.0	15.0	545.5588235294117	385.38235294117646
50.0	16.0	522.6190476190476	399.23809523809524
50.0	17.0	620.0	84.30769230769232
50.0	18.0	672.2307692307693	166.0769230769231
50.0	21.0	475.7142857142857	71.14285714285714
